path,top,left_top,left_middle,left_bot,right_top,right_middle,right_bot
/cones/camL3_frame_2083.jpg_cone_0.jpg,0.5166666666666667#0.07555555555555556,0.37222222222222223#0.31555555555555553,0.26222222222222225#0.5977777777777777,0.19111111111111112#0.8211111111111111,0.6255555555555555#0.3322222222222222,0.7366666666666667#0.5944444444444444,0.8166666666666667#0.8244444444444444
/cones/camL3_frame_2083.jpg_cone_1.jpg,0.7288888888888889#0.10333333333333333,0.5455555555555556#0.3211111111111111,0.4022222222222222#0.6011111111111112,0.2777777777777778#0.8511111111111112,0.7944444444444444#0.34555555555555556,0.82#0.6333333333333333,0.8322222222222222#0.8677777777777778
/cones/camL3_frame_2083.jpg_cone_2.jpg,0.7277777777777777#0.12777777777777777,0.5288888888888889#0.3111111111111111,0.37444444444444447#0.5566666666666666,0.24888888888888888#0.7922222222222223,0.7777777777777778#0.32666666666666666,0.74#0.5888888888888889,0.7577777777777778#0.8155555555555556
/cones/camL3_frame_2083.jpg_cone_3.jpg,0.6833333333333333#0.1322222222222222,0.4911111111111111#0.31,0.33666666666666667#0.6,0.18#0.8522222222222222,0.7322222222222222#0.3288888888888889,0.7555555555555555#0.6311111111111111,0.7788888888888889#0.8611111111111112
/cones/camL3_frame_2083.jpg_cone_4.jpg,0.7588888888888888#0.10111111111111111,0.5455555555555556#0.3111111111111111,0.39444444444444443#0.5444444444444444,0.23333333333333334#0.8044444444444444,0.8755555555555555#0.3411111111111111,0.8944444444444445#0.5766666666666667,0.88#0.8344444444444444
/cones/camL3_frame_2084.jpg_cone_0.jpg,0.49444444444444446#0.07222222222222222,0.3466666666666667#0.32,0.25222222222222224#0.6144444444444445,0.17777777777777778#0.8544444444444445,0.6177777777777778#0.33444444444444443,0.7#0.6144444444444445,0.79#0.8688888888888889
/cones/camL3_frame_2084.jpg_cone_1.jpg,0.6688888888888889#0.09777777777777778,0.4811111111111111#0.3,0.3522222222222222#0.5622222222222222,0.22666666666666666#0.8088888888888889,0.7177777777777777#0.3277777777777778,0.7622222222222222#0.6144444444444445,0.8#0.8488888888888889
/cones/camL3_frame_2084.jpg_cone_2.jpg,0.7277777777777777#0.10111111111111111,0.5533333333333333#0.2811111111111111,0.3844444444444444#0.5722222222222222,0.24555555555555555#0.7977777777777778,0.7511111111111111#0.33,0.7788888888888889#0.6188888888888889,0.7633333333333333#0.8388888888888889
/cones/camL3_frame_2084.jpg_cone_3.jpg,0.7#0.12444444444444444,0.5577777777777778#0.31222222222222223,0.39111111111111113#0.63,0.24555555555555555#0.84,0.7933333333333333#0.32555555555555554,0.8033333333333333#0.6622222222222223,0.8166666666666667#0.8855555555555555
/cones/camL3_frame_2084.jpg_cone_4.jpg,0.7511111111111111#0.10777777777777778,0.5111111111111111#0.32222222222222224,0.39111111111111113#0.5566666666666666,0.21#0.8177777777777778,0.85#0.35777777777777775,0.8577777777777778#0.59,0.8566666666666667#0.8355555555555556
/cones/camL3_frame_2085.jpg_cone_0.jpg,0.5277777777777778#0.056666666666666664,0.3388888888888889#0.3188888888888889,0.2511111111111111#0.6111111111111112,0.17444444444444446#0.8444444444444444,0.6522222222222223#0.32666666666666666,0.7711111111111111#0.61,0.8755555555555555#0.8522222222222222
/cones/camL3_frame_2085.jpg_cone_1.jpg,0.64#0.11555555555555555,0.47333333333333333#0.3088888888888889,0.33#0.6077777777777778,0.23555555555555555#0.8244444444444444,0.7066666666666667#0.3322222222222222,0.7433333333333333#0.6377777777777778,0.7588888888888888#0.88
/cones/camL3_frame_2085.jpg_cone_2.jpg,0.7866666666666666#0.12333333333333334,0.6144444444444445#0.31,0.38#0.5977777777777777,0.23666666666666666#0.7811111111111111,0.8455555555555555#0.33666666666666667,0.8555555555555555#0.62,0.8355555555555556#0.8611111111111112
/cones/camL3_frame_2085.jpg_cone_3.jpg,0.8433333333333334#0.1288888888888889,0.6377777777777778#0.3111111111111111,0.43222222222222223#0.6211111111111111,0.2644444444444444#0.8522222222222222,0.9033333333333333#0.32555555555555554,0.9022222222222223#0.6811111111111111,0.9211111111111111#0.91
/cones/camL3_frame_2085.jpg_cone_4.jpg,0.6755555555555556#0.13333333333333333,0.4855555555555556#0.3,0.35555555555555557#0.5144444444444445,0.21666666666666667#0.7844444444444445,0.7566666666666667#0.3322222222222222,0.7677777777777778#0.5555555555555556,0.7877777777777778#0.8177777777777778
/cones/camL3_frame_2086.jpg_cone_0.jpg,0.5422222222222223#0.056666666666666664,0.39555555555555555#0.32,0.28888888888888886#0.6033333333333334,0.2222222222222222#0.8322222222222222,0.6777777777777778#0.33,0.7944444444444444#0.6111111111111112,0.8788888888888889#0.8577777777777778
/cones/camL3_frame_2086.jpg_cone_1.jpg,0.68#0.08222222222222222,0.4888888888888889#0.2866666666666667,0.3488888888888889#0.5977777777777777,0.2288888888888889#0.8511111111111112,0.7355555555555555#0.31444444444444447,0.7711111111111111#0.6388888888888888,0.7655555555555555#0.8755555555555555
/cones/camL3_frame_2086.jpg_cone_2.jpg,0.7311111111111112#0.09111111111111111,0.5755555555555556#0.27555555555555555,0.37666666666666665#0.5488888888888889,0.22111111111111112#0.7933333333333333,0.7644444444444445#0.30666666666666664,0.75#0.5844444444444444,0.7522222222222222#0.8355555555555556
/cones/camL3_frame_2086.jpg_cone_3.jpg,0.7688888888888888#0.10888888888888888,0.5844444444444444#0.3011111111111111,0.39111111111111113#0.6088888888888889,0.2644444444444444#0.8177777777777778,0.8377777777777777#0.31777777777777777,0.8133333333333334#0.6277777777777778,0.8522222222222222#0.86
/cones/camL3_frame_2086.jpg_cone_4.jpg,0.7344444444444445#0.1388888888888889,0.5266666666666666#0.32555555555555554,0.41333333333333333#0.5255555555555556,0.24888888888888888#0.7766666666666666,0.8022222222222222#0.3511111111111111,0.8166666666666667#0.5611111111111111,0.8244444444444444#0.8244444444444444
/cones/camL3_frame_2088.jpg_cone_0.jpg,0.4888888888888889#0.06222222222222222,0.3611111111111111#0.31777777777777777,0.2833333333333333#0.6022222222222222,0.18333333333333332#0.8188888888888889,0.6311111111111111#0.31666666666666665,0.7466666666666667#0.5888888888888889,0.8211111111111111#0.8222222222222222
/cones/camL3_frame_2088.jpg_cone_1.jpg,0.6955555555555556#0.10444444444444445,0.53#0.3277777777777778,0.3711111111111111#0.62,0.22444444444444445#0.8566666666666667,0.7655555555555555#0.3388888888888889,0.8011111111111111#0.6333333333333333,0.8166666666666667#0.8866666666666667
/cones/camL3_frame_2088.jpg_cone_2.jpg,0.6777777777777778#0.1322222222222222,0.5011111111111111#0.32222222222222224,0.31555555555555553#0.5966666666666667,0.19111111111111112#0.8155555555555556,0.7177777777777777#0.3488888888888889,0.7011111111111111#0.6488888888888888,0.69#0.8711111111111111
/cones/camL3_frame_2088.jpg_cone_3.jpg,0.7888888888888889#0.15222222222222223,0.6133333333333333#0.3288888888888889,0.41444444444444445#0.6088888888888889,0.22777777777777777#0.8411111111111111,0.8344444444444444#0.3377777777777778,0.8288888888888889#0.6355555555555555,0.85#0.8622222222222222
/cones/camL3_frame_2088.jpg_cone_4.jpg,0.7777777777777778#0.13777777777777778,0.5844444444444444#0.30777777777777776,0.45#0.5266666666666666,0.27444444444444444#0.7622222222222222,0.8255555555555556#0.3411111111111111,0.8555555555555555#0.5566666666666666,0.8644444444444445#0.8366666666666667
/cones/camL3_frame_2089.jpg_cone_0.jpg,0.4766666666666667#0.057777777777777775,0.33666666666666667#0.31777777777777777,0.2577777777777778#0.6088888888888889,0.18444444444444444#0.84,0.6244444444444445#0.33,0.7133333333333334#0.6077777777777778,0.8055555555555556#0.85
/cones/camL3_frame_2089.jpg_cone_1.jpg,0.7477777777777778#0.08888888888888889,0.5633333333333334#0.28,0.41333333333333333#0.5844444444444444,0.2822222222222222#0.8311111111111111,0.8333333333333334#0.32555555555555554,0.8555555555555555#0.6188888888888889,0.8811111111111111#0.8788888888888889
/cones/camL3_frame_2089.jpg_cone_2.jpg,0.7522222222222222#0.1,0.5522222222222222#0.31444444444444447,0.3688888888888889#0.5622222222222222,0.17#0.8055555555555556,0.8055555555555556#0.33111111111111113,0.7777777777777778#0.6133333333333333,0.7766666666666666#0.8566666666666667
/cones/camL3_frame_2089.jpg_cone_3.jpg,0.8033333333333333#0.17777777777777778,0.6488888888888888#0.3377777777777778,0.45555555555555555#0.6166666666666667,0.29555555555555557#0.8,0.8855555555555555#0.37666666666666665,0.9111111111111111#0.6422222222222222,0.9111111111111111#0.8488888888888889
/cones/camL3_frame_2090.jpg_cone_0.jpg,0.49#0.034444444444444444,0.36#0.31,0.2611111111111111#0.6033333333333334,0.20444444444444446#0.8244444444444444,0.6244444444444445#0.3111111111111111,0.7277777777777777#0.59,0.8177777777777778#0.8355555555555556
/cones/camL3_frame_2090.jpg_cone_1.jpg,0.7611111111111111#0.07555555555555556,0.5466666666666666#0.3211111111111111,0.4011111111111111#0.5955555555555555,0.27666666666666667#0.8444444444444444,0.8222222222222222#0.3233333333333333,0.8722222222222222#0.6288888888888889,0.8855555555555555#0.8766666666666667
/cones/camL3_frame_2090.jpg_cone_2.jpg,0.8088888888888889#0.11222222222222222,0.6022222222222222#0.30444444444444446,0.37333333333333335#0.59,0.1922222222222222#0.8144444444444444,0.8411111111111111#0.33111111111111113,0.83#0.6244444444444445,0.8466666666666667#0.8633333333333333
/cones/camL3_frame_2090.jpg_cone_3.jpg,0.8277777777777777#0.1111111111111111,0.66#0.28444444444444444,0.4666666666666667#0.5844444444444444,0.30777777777777776#0.8011111111111111,0.8955555555555555#0.29777777777777775,0.8888888888888888#0.5988888888888889,0.9#0.82
/cones/camL3_frame_2091.jpg_cone_0.jpg,0.49666666666666665#0.044444444444444446,0.35333333333333333#0.3055555555555556,0.25333333333333335#0.6211111111111111,0.18888888888888888#0.8244444444444444,0.6544444444444445#0.31222222222222223,0.7444444444444445#0.6077777777777778,0.8866666666666667#0.8211111111111111
/cones/camL3_frame_2091.jpg_cone_1.jpg,0.7611111111111111#0.11222222222222222,0.5444444444444444#0.31333333333333335,0.39666666666666667#0.6022222222222222,0.26666666666666666#0.8322222222222222,0.8277777777777777#0.3488888888888889,0.8611111111111112#0.6377777777777778,0.8788888888888889#0.8611111111111112
/cones/camL3_frame_2091.jpg_cone_2.jpg,0.7611111111111111#0.11888888888888889,0.5444444444444444#0.2911111111111111,0.30666666666666664#0.5911111111111111,0.19111111111111112#0.7666666666666667,0.8044444444444444#0.33,0.7866666666666666#0.6277777777777778,0.7888888888888889#0.8222222222222222
/cones/camL3_frame_2091.jpg_cone_3.jpg,0.7388888888888889#0.09888888888888889,0.5944444444444444#0.2777777777777778,0.43777777777777777#0.5711111111111111,0.3277777777777778#0.7811111111111111,0.7855555555555556#0.29333333333333333,0.7844444444444445#0.6088888888888889,0.8044444444444444#0.8255555555555556
/cones/camL3_frame_2093.jpg_cone_0.jpg,0.4677777777777778#0.08888888888888889,0.3377777777777778#0.32666666666666666,0.27111111111111114#0.6333333333333333,0.20333333333333334#0.84,0.6222222222222222#0.3388888888888889,0.7377777777777778#0.6088888888888889,0.8722222222222222#0.85
/cones/camL3_frame_2093.jpg_cone_1.jpg,0.6844444444444444#0.10222222222222223,0.4666666666666667#0.3088888888888889,0.3288888888888889#0.6088888888888889,0.24444444444444444#0.85,0.7255555555555555#0.3277777777777778,0.7422222222222222#0.6277777777777778,0.7866666666666666#0.88
/cones/camL3_frame_2093.jpg_cone_2.jpg,0.7877777777777778#0.10777777777777778,0.6222222222222222#0.3088888888888889,0.4388888888888889#0.5855555555555556,0.27555555555555555#0.8122222222222222,0.8566666666666667#0.3333333333333333,0.8322222222222222#0.6355555555555555,0.8233333333333334#0.8544444444444445
/cones/camL3_frame_2093.jpg_cone_3.jpg,0.7333333333333333#0.17444444444444446,0.6266666666666667#0.32555555555555554,0.4311111111111111#0.6066666666666667,0.27#0.8266666666666667,0.7944444444444444#0.35444444444444445,0.81#0.64,0.8#0.86
/cones/camL3_frame_2094.jpg_cone_0.jpg,0.3811111111111111#0.035555555555555556,0.29333333333333333#0.3088888888888889,0.19777777777777777#0.6022222222222222,0.15555555555555556#0.82,0.5944444444444444#0.3233333333333333,0.7133333333333334#0.5911111111111111,0.8433333333333334#0.8222222222222222
/cones/camL3_frame_2094.jpg_cone_1.jpg,0.7333333333333333#0.1411111111111111,0.5411111111111111#0.36333333333333334,0.42333333333333334#0.6455555555555555,0.28444444444444444#0.8844444444444445,0.8077777777777778#0.3844444444444444,0.8211111111111111#0.6566666666666666,0.8566666666666667#0.8888888888888888
/cones/camL3_frame_2094.jpg_cone_2.jpg,0.7577777777777778#0.12555555555555556,0.5733333333333334#0.31444444444444447,0.4066666666666667#0.5811111111111111,0.23#0.7966666666666666,0.7966666666666666#0.3277777777777778,0.78#0.6277777777777778,0.7777777777777778#0.85
/cones/camL3_frame_2094.jpg_cone_3.jpg,0.7388888888888889#0.11888888888888889,0.61#0.27555555555555555,0.4666666666666667#0.5855555555555556,0.31#0.7933333333333333,0.8011111111111111#0.32,0.8088888888888889#0.6288888888888889,0.8144444444444444#0.8177777777777778
/cones/camL3_frame_2095.jpg_cone_0.jpg,0.4477777777777778#0.08555555555555555,0.3211111111111111#0.3322222222222222,0.2388888888888889#0.6044444444444445,0.18333333333333332#0.8044444444444444,0.5966666666666667#0.33555555555555555,0.7255555555555555#0.5877777777777777,0.8722222222222222#0.8133333333333334
/cones/camL3_frame_2095.jpg_cone_1.jpg,0.66#0.11,0.4855555555555556#0.31333333333333335,0.3688888888888889#0.6011111111111112,0.26666666666666666#0.8411111111111111,0.7444444444444445#0.34444444444444444,0.7766666666666666#0.6422222222222222,0.7811111111111111#0.8722222222222222
/cones/camL3_frame_2095.jpg_cone_2.jpg,0.8522222222222222#0.06444444444444444,0.6755555555555556#0.2611111111111111,0.4711111111111111#0.5411111111111111,0.30333333333333334#0.7544444444444445,0.8933333333333333#0.2722222222222222,0.8777777777777778#0.5766666666666667,0.8855555555555555#0.8222222222222222
/cones/camL3_frame_2095.jpg_cone_3.jpg,0.8455555555555555#0.15888888888888889,0.7044444444444444#0.33666666666666667,0.48#0.61,0.29777777777777775#0.84,0.8766666666666667#0.38222222222222224,0.8588888888888889#0.6666666666666666,0.8688888888888889#0.8766666666666667
/cones/camL3_frame_2096.jpg_cone_0.jpg,0.31444444444444447#0.06777777777777778,0.16777777777777778#0.3211111111111111,0.09333333333333334#0.62,0.03666666666666667#0.8266666666666667,0.5266666666666666#0.33666666666666667,0.6666666666666666#0.6022222222222222,0.87#0.83
/cones/camL3_frame_2096.jpg_cone_1.jpg,0.6477777777777778#0.09333333333333334,0.4822222222222222#0.31777777777777777,0.3622222222222222#0.6266666666666667,0.26222222222222225#0.8622222222222222,0.7511111111111111#0.35444444444444445,0.7744444444444445#0.67,0.7888888888888889#0.8977777777777778
/cones/camL3_frame_2096.jpg_cone_2.jpg,0.7822222222222223#0.08777777777777777,0.6055555555555555#0.28444444444444444,0.4022222222222222#0.5855555555555556,0.23777777777777778#0.81,0.85#0.32,0.8177777777777778#0.6233333333333333,0.8288888888888889#0.8522222222222222
/cones/camL3_frame_2096.jpg_cone_3.jpg,0.6822222222222222#0.12222222222222222,0.5566666666666666#0.33111111111111113,0.3844444444444444#0.6111111111111112,0.26555555555555554#0.8077777777777778,0.7333333333333333#0.33444444444444443,0.7522222222222222#0.64,0.7577777777777778#0.8355555555555556
/cones/camL3_frame_2098.jpg_cone_0.jpg,0.6955555555555556#0.06666666666666667,0.5177777777777778#0.30777777777777776,0.36777777777777776#0.5911111111111111,0.23555555555555555#0.8177777777777778,0.7811111111111111#0.32222222222222224,0.8044444444444444#0.6177777777777778,0.82#0.7933333333333333
/cones/camL3_frame_2098.jpg_cone_1.jpg,0.7511111111111111#0.09777777777777778,0.5611111111111111#0.30333333333333334,0.3422222222222222#0.5844444444444444,0.18888888888888888#0.8133333333333334,0.8144444444444444#0.32222222222222224,0.8022222222222222#0.6233333333333333,0.8166666666666667#0.8622222222222222
/cones/camL3_frame_2098.jpg_cone_2.jpg,0.7577777777777778#0.14555555555555555,0.5955555555555555#0.34,0.4444444444444444#0.5877777777777777,0.29#0.81,0.8155555555555556#0.35777777777777775,0.8333333333333334#0.6211111111111111,0.8522222222222222#0.8433333333333334
/cones/camL3_frame_2099.jpg_cone_0.jpg,0.6888888888888889#0.06555555555555556,0.4766666666666667#0.31,0.3333333333333333#0.5833333333333334,0.20777777777777778#0.8233333333333334,0.7833333333333333#0.3188888888888889,0.7811111111111111#0.61,0.8177777777777778#0.8577777777777778
/cones/camL3_frame_2099.jpg_cone_1.jpg,0.8188888888888889#0.08222222222222222,0.6011111111111112#0.2877777777777778,0.36333333333333334#0.5933333333333334,0.23222222222222222#0.8088888888888889,0.8722222222222222#0.3211111111111111,0.8411111111111111#0.6255555555555555,0.8422222222222222#0.8611111111111112
/cones/camL3_frame_2099.jpg_cone_2.jpg,0.72#0.15,0.5788888888888889#0.32666666666666666,0.39222222222222225#0.5788888888888889,0.28888888888888886#0.7455555555555555,0.8011111111111111#0.3433333333333333,0.7811111111111111#0.5966666666666667,0.7844444444444445#0.7888888888888889
/cones/camL3_frame_2100.jpg_cone_0.jpg,0.6666666666666666#0.056666666666666664,0.48#0.2833333333333333,0.34#0.5822222222222222,0.21777777777777776#0.8311111111111111,0.7633333333333333#0.31222222222222223,0.7822222222222223#0.6122222222222222,0.7955555555555556#0.8666666666666667
/cones/camL3_frame_2100.jpg_cone_1.jpg,0.8066666666666666#0.07333333333333333,0.6222222222222222#0.2733333333333333,0.41888888888888887#0.5788888888888889,0.2811111111111111#0.8222222222222222,0.8611111111111112#0.3011111111111111,0.83#0.6322222222222222,0.8488888888888889#0.85
/cones/camL3_frame_2100.jpg_cone_2.jpg,0.7655555555555555#0.08444444444444445,0.57#0.2966666666666667,0.4311111111111111#0.5833333333333334,0.31333333333333335#0.7922222222222223,0.8255555555555556#0.2911111111111111,0.7855555555555556#0.61,0.7922222222222223#0.8455555555555555
